1.000000000000000000e+00
9.874545961862946086e-01
5.962306654486400070e-01
3.538523103475445519e-01
3.814325908508794383e-01
3.319544617493450644e-01
2.287379250720958934e-01
3.511220059637411017e-01
5.319688613874689054e-01
7.266802602269778477e-01
7.477237581488206386e-01
6.947624992495075036e-01
4.843360435679793241e-01
3.536344744517804228e-01
5.248441499738769611e-01
4.294966090794400393e-01
4.274572375019312642e-01
3.903501073175021374e-01
4.989470025454685875e-01
7.399181236846512633e-01
5.094069630735724719e-01
5.211991295162293758e-01
5.022050819384052955e-01
4.120986266382805630e-01
4.438873712880052058e-01
5.042118394907089129e-01
5.186762551014236777e-01
3.593177864911263897e-01
3.298219772490171842e-01
5.165341351714428653e-01
4.399057920535875965e-01
5.455362359140636386e-01
5.567775182556591318e-01
4.636384409022708541e-01
3.813714400114496250e-01
3.031977192477440797e-01
3.940196993447019347e-01
4.780828840832603288e-01
3.874722558737195843e-01
4.030163430670545832e-01
5.862323393845051411e-01
7.490413695066022726e-01
6.969315749711733066e-01
5.782344069161672317e-01
4.369215227625266040e-01
2.078936758103123450e-01
2.520349964589861380e-01
5.594557681137849459e-01
6.346358407363493770e-01
6.090882427139423516e-01
5.093844226855135382e-01
6.203931255387410415e-01
6.104555240402831373e-01
7.287026178339037763e-01
5.280887953326041107e-01
1.787768652402705605e-01
1.419401865022990594e-01
4.012999935520559780e-01
6.598571279412055457e-01
6.880747889164876563e-01
2.004937775440371328e-01
2.451259124403313006e-01
6.150926656372435186e-01
8.080225350399596884e-01
7.352982180788090183e-01
2.852466862205178533e-01
5.513291566371573277e-02
2.449925344032506946e-01
4.833179595325151068e-01
7.429217604419412480e-01
7.750340696064221546e-02
8.376062073325853119e-02
5.557487592027110512e-01
9.307918523881637540e-01
7.727145662929933989e-01
4.292924044096896319e-01
1.403180973054517777e-01
1.525933072870682417e-01
3.554429883720144345e-01
6.912964695579386643e-01
5.391233905745269200e-02
0.000000000000000000e+00
4.786257401201888251e-01
7.719675399304094521e-01
7.787379066122660509e-01
5.885112721736914798e-01
3.730005071760012503e-01
3.514717800770800205e-01
4.730326658767325387e-01
6.902664807692171500e-01
1.191577848743466395e-01
5.696565462538501906e-02
2.369440893223026812e-01
6.262475743421515029e-01
5.975979171182812522e-01
5.564189245783015547e-01
6.537814648382079818e-01
7.689649509691528495e-01
8.154034381901190676e-01
8.633416952348584861e-01
